Country,City,AccentCity,Region,Population,Latitude,Longitude
ro,anghelesti,Anghelesti,39,,45.1,24.116667
ro,anghelesti,Anghelesti,42,,44.336389000000004,25.641111
ro,anghelestii,Anghelestii,38,,46.083333,27.05
ro,anghelus,Anghelus,15,,45.883333,25.883333
ro,angheluta,Angheluta,38,,46.333333,27.5
ro,anghinesti,Anghinesti,39,,45.083333,24.666667
ro,angofa,Angofa,16,,46.216667,24.8
ro,angyalkut,Angyalkut,02,,46.116667,21.4
ro,angyalos,Angyalos,15,,45.883333,25.883333
ro,anies,Anies,06,,47.416667,24.766667
ro,anina,Anina,12,8689.0,45.079444,21.856944
ro,anini,Anini,42,,45.366667,26.466666999999998
ro,aninisiu-din-vale,Aninisiu-din-Vale,19,,45.166667,23.6
ro,aninisu,Aninisu,19,,45.166667,23.6
ro,aninisu din deal,Aninisu din Deal,19,,45.183333000000005,23.616667
ro,aninisu din vale,Aninisu din Vale,19,,45.166667,23.6
ro,aninisul-din-vale,Aninisul-din-Vale,19,,45.166667,23.6
ro,aninoasa,Aninoasa,15,,45.666667,26.033333
ro,aninoasa,Aninoasa,16,5907.0,44.966667,25.433332999999998
ro,aninoasa,Aninoasa,21,4999.0,45.4,23.333333
ro,aninoasa,Aninoasa,26,4288.0,44.75,23.483333
ro,aninoasa,Aninoasa,42,3334.0,45.183333000000005,24.933332999999998
ro,aninosani,Aninosani,16,,45.066666999999995,25.233333
ro,aninsul din deal,Aninsul din Deal,19,,45.183333000000005,23.616667
ro,anlas,Anlas,13,,47.116667,23.583333
ro,antaloc,Antaloc,20,,46.566666999999995,25.983333
ro,antalok-pataka,Antalok-Pataka,20,,46.566666999999995,25.983333
ro,ant,Ant,02,,46.666667,21.466667
ro,antas,Antas,13,,47.116667,23.583333
ro,antoceni,Antoceni,34,,47.333333,26.483333000000002
ro,antocenii,Antocenii,34,,47.333333,26.483333000000002
ro,antofiloaia,Antofiloaia,30,,44.866667,26.15
ro,antohesti,Antohesti,38,,46.55,27.233333000000002
ro,antohestii,Antohestii,38,,46.55,27.233333000000002
ro,anton,Anton,13,,46.683333000000005,23.733333
ro,antonesti,Antonesti,20,,46.566666999999995,25.966667
ro,antonesti,Antonesti,26,,44.716667,23.283333
ro,antonesti,Antonesti,35,,44.116667,25.183332999999998
ro,antonesti,Antonesti,38,,46.55,27.233333000000002
ro,apa,Apa,32,2842.0,47.766667,23.2
ro,apa asau,Apa Asau,04,,46.533333,26.366667
ro,apadia,Apadia,12,,45.383333,22.05
ro,apahida,Apahida,13,8658.0,46.816666999999995,23.75
ro,apalina,Apalina,27,,46.75,24.7
ro,apa neagra,Apa Neagra,26,,45.0,22.866667
ro,aparatorii patriei,Aparatorii Patriei,10,,44.383333,26.116667
ro,apa sarata,Apa Sarata,42,,45.233333,25.0
ro,apata,Apata,15,2929.0,45.95,25.516667
ro,apateu,Apateu,02,3622.0,46.616667,21.783333
ro,apateu,Apateu,05,,46.966667,21.933332999999998
ro,apateu,Apateu,32,,47.766667,23.0
ro,apateul,Apateul,32,,47.766667,23.0
ro,apatiu,Apatiu,06,,47.0,24.183332999999998
ro,apele vii,Apele Vii,26,2462.0,44.066666999999995,24.066667000000002
ro,apold,Apold,20,2698.0,46.116667,24.816667000000002
ro,apoldu de jos,Apoldu de Jos,33,1506.0,45.866667,23.85
ro,apoldu de sus,Apoldu de Sus,33,,45.85,23.833333
ro,apoldul-de-jos,Apoldul-de-Jos,33,,45.866667,23.85
ro,apoldul-de-sus,Apoldul-de-Sus,33,,45.85,23.833333
ro,aposdorf,Aposdorf,33,,46.033333,24.55
ro,apostari,Apostari,11,,45.483333,26.666666999999997
ro,apostarii,Apostarii,11,,45.5,26.8
ro,apostolache,Apostolache,42,2311.0,45.133333,26.266666999999998
ro,aposu,Aposu,33,,46.033333,24.55
ro,aposul,Aposul,33,,46.033333,24.55
ro,aprodu purice,Aprodu Purice,28,,47.266667,26.416666999999997
ro,aprozi,Aprozi,41,,44.266667,26.5
ro,ap sarata,Ap Sarata,42,,45.233333,25.0
ro,arabagi,Arabagi,21,,44.166667,27.966666999999998
ro,araci,Araci,15,,45.816666999999995,25.65
ro,arada,Arada,01,,46.5,22.95
ro,arad,Arad,02,169067.0,46.183333000000005,21.316667000000002
ro,arad-ciala,Arad-Ciala,02,,46.183333000000005,21.316667000000002
ro,aradinum vetus,Aradinum Vetus,02,,46.183333000000005,21.316667000000002
ro,aradkovi,Aradkovi,02,,46.166667,21.583333
ro,aradul nou,Aradul Nou,02,,46.15,21.316667000000002
ro,aradu nou,Aradu Nou,02,,46.15,21.316667000000002
ro,arama,Arama,23,,47.4,27.116667
ro,arama,Arama,34,,47.4,25.566667000000002
ro,aramesti,Aramesti,04,,46.766667,26.816667
ro,aramesti-boeresti,Aramesti-Boeresti,04,,46.766667,26.816667
ro,aramesti-razesi,Aramesti-Razesi,04,,46.766667,26.816667
ro,aramoaia,Aramoaia,28,,47.066666999999995,26.616667
ro,arancata,Arancata,13,,46.733333,23.966667
ro,araneag,Araneag,02,,46.25,21.783333
ro,aranghel,Aranghel,39,,45.116667,24.316667000000002
ro,aranghelul,Aranghelul,39,,45.116667,24.316667000000002
ro,aranghelul-buda,Aranghelul-Buda,39,,45.116667,24.316667000000002
ro,araniag,Araniag,02,,46.25,21.783333
ro,aranies,Aranies,21,,45.8,22.733333
ro,aranyag,Aranyag,36,,45.85,21.516667
ro,arbora,Arbora,23,,47.483333,27.216666999999998
ro,arborea,Arborea,07,,48.05,26.516666999999998
ro,arbore,Arbore,34,6736.0,47.733333,25.933332999999998
ro,arcalia,Arcalia,06,,47.083333,24.35
ro,arcani,Arcani,19,1424.0,45.083333,23.133333
ro,arcanu,Arcanu,42,,44.833333,26.983333000000002
ro,arcesti,Arcesti,29,,44.466667,24.216667
ro,arcesti-cot,Arcesti-Cot,29,,44.45,24.266667
ro,arcestii-cot,Arcestii-Cot,29,,44.45,24.266667
ro,archia,Archia,21,,45.85,22.9
ro,archid,Archid,31,,47.35,23.016667
ro,archita,Archita,20,,46.183333000000005,25.083333
ro,archiud,Archiud,06,,46.9,24.466667
ro,arcidava,Arcidava,12,,45.078333,21.546944
ro,arcio,Arcio,20,,46.5,25.166667
ro,arcso,Arcso,20,,46.5,25.166667
ro,arcuda,Arcuda,42,,44.483333,25.866667
ro,arcus,Arcus,15,,45.9,25.766667
ro,ardan,Ardan,06,,47.033333,24.683332999999998
ro,ardeal,Ardeal,08,,44.966667,28.316667
ro,ardealu,Ardealu,08,,44.966667,28.316667
ro,ardealul,Ardealul,08,,44.966667,28.316667
ro,ardedani,Ardedani,04,,46.533333,26.6
ro,arded,Arded,32,,47.633333,22.883333
ro,ardeleni,Ardeleni,42,,43.833333,25.65
ro,ardeluta,Ardeluta,28,,46.883333,26.133333
ro,ardeoani,Ardeoani,04,2532.0,46.533333,26.6
ro,ardeova,Ardeova,05,,46.8,23.116667
ro,arderea,Arderea,19,,44.916667,23.133333
ro,ardeu,Ardeu,02,,46.016667,23.133333
ro,ardeul,Ardeul,02,,46.016667,23.133333
ro,ardud,Ardud,32,6357.0,47.633333,22.883333
ro,ardud-vii,Ardud-Vii,32,,47.633333,22.883333
ro,ardusat,Ardusat,25,2513.0,47.65,23.366667
ro,arduzal,Arduzal,31,,47.45,23.266667
ro,arduzel,Arduzel,31,,47.45,23.266667
ro,arefii,Arefii,39,,45.333333,24.6
ro,arefu,Arefu,39,2750.0,45.333333,24.6
ro,areful,Areful,39,,45.333333,24.6
ro,argasalesti,Argasalesti,09,,45.5,26.416666999999997
ro,argasilesti,Argasilesti,09,,45.5,26.416666999999997
ro,argea,Argea,38,,46.033333,27.25
ro,argeaua,Argeaua,38,,46.033333,27.25
ro,argel,Argel,34,,47.766667,25.466667
ro,argesani,Argesani,39,,45.066666999999995,24.7
ro,argeselu,Argeselu,03,,44.916667,24.883333
ro,argestru,Argestru,06,,47.383333,25.333333
ro,argestrul,Argestrul,06,,47.383333,25.333333
ro,argesu,Argesu,42,,44.266667,26.05
ro,argesul,Argesul,42,,44.266667,26.05
ro,argetoaia,Argetoaia,26,4862.0,44.516667,23.366667
ro,argetoaia de jos,Argetoaia de Jos,26,,44.5,23.4
ro,argetoaia-gradinaresti,Argetoaia-Gradinaresti,26,,44.516667,23.366667
ro,argetoeni,Argetoeni,17,,44.2,24.15
ro,arghira,Arghira,34,,47.45,26.466666999999998
ro,arghirescu,Arghirescu,38,,46.416667,27.8
ro,arghiresu,Arghiresu,05,,46.95,23.233333
ro,arghis,Arghis,05,,46.95,23.233333
ro,arghisu,Arghisu,05,,46.95,23.233333
ro,arginesti,Arginesti,26,,44.566666999999995,23.416667
ro,argintari,Argintari,39,,45.1,24.366667
ro,argintesti,Argintesti,26,,44.566666999999995,23.416667
ro,argisu,Argisu,05,,46.95,23.233333
ro,arhiud,Arhiud,06,,46.9,24.466667
ro,arianu,Arianu,26,,44.783333,23.233333
ro,aricesti,Aricesti,42,,45.216667,26.166667
ro,aricesti-de-sus,Aricesti-de-Sus,30,,44.95,25.833333
ro,aricestii de jos,Aricestii de Jos,30,,44.933333000000005,25.833333
ro,aricestii de sus,Aricestii de Sus,30,,44.95,25.833333
ro,aricestii-rahtivani,Aricestii-Rahtivani,30,8764.0,44.95,25.833333
ro,aricestii-zeletin,Aricestii-Zeletin,42,1376.0,45.216667,26.166667
ro,aricesti-zeletin,Aricesti-Zeletin,42,,45.216667,26.166667
ro,aricioaia,Aricioaia,39,,44.933333000000005,24.2
ro,ariciu,Ariciu,08,,45.366667,27.5
ro,ariciul,Ariciul,08,,45.366667,27.5
ro,arieseni,Arieseni,01,1876.0,46.483333,22.766667
ro,ariesu de cimpie,Ariesu de Cimpie,25,,47.65,23.4
ro,ariesu de padure,Ariesu de Padure,25,,47.583333,23.466667
ro,ariesul de camp,Ariesul de Camp,25,,47.65,23.4
ro,ariesul de padure,Ariesul de Padure,25,,47.583333,23.466667
ro,arin,Arin,06,,47.35,25.433332999999998
ro,arini,Arini,07,,47.516667,26.633333
ro,arini,Arini,15,,45.883333,25.55
ro,arinii,Arinii,34,,47.8,26.15
ro,arinis,Arinis,25,1192.0,47.5,23.233333
ro,arionestii noi,Arionestii Noi,30,,44.983333,26.233333000000002
ro,arionestii vechi,Arionestii Vechi,30,,44.983333,26.233333000000002
ro,ariusd,Ariusd,15,,45.783333,25.683332999999998
ro,arjoci,Arjoci,19,,44.979167,22.9525
ro,arkis,Arkis,02,,46.483333,22.05
ro,arkos,Arkos,15,,45.9,25.766667
ro,arkus,Arkus,02,,46.483333,22.05
ro,armadia,Armadia,36,,45.683333000000005,21.966667
ro,armag,Armag,36,,45.798889,21.500833
ro,arman-bercu,Arman-Bercu,08,,44.866667,28.1
ro,armandombja,Armandombja,27,,46.883333,25.383333
ro,armanesti,Armanesti,04,,46.766667,26.816667
ro,armaseni,Armaseni,20,,46.35,25.966667
ro,armaseni,Armaseni,38,,46.8,27.983333000000002
ro,armasenii,Armasenii,38,,46.85,27.25
ro,armasenii noi,Armasenii Noi,20,,46.333333,25.966667
ro,armaseni noi,Armaseni Noi,20,,46.333333,25.966667
ro,armasesti,Armasesti,39,,45.016667,24.016667
ro,armasesti,Armasesti,42,7243.0,44.75,26.583333000000003
ro,armasoaia,Armasoaia,38,,46.7,27.4
ro,armeni,Armeni,33,,45.966667,23.966667
ro,armeni,Armeni,40,,45.616667,27.2
ro,armenis,Armenis,12,2613.0,45.2,22.316667000000002
ro,armenis,Armenis,16,,46.433333000000005,24.833333
ro,armutile,Armutile,21,,43.883333,28.0
ro,armutlia,Armutlia,21,,43.883333,28.0
ro,armutlia,Armutlia,37,,44.983333,28.616667
ro,arnota,Arnota,03,,44.766667,24.816667000000002
ro,aromesti,Aromesti,01,,46.416667,23.133333
ro,aroneanu,Aroneanu,23,2916.0,47.2,27.6
ro,aronesti,Aronesti,01,,46.416667,23.133333
ro,arpadia,Arpadia,26,,44.633333,23.566667000000002
ro,arpadia,Arpadia,42,,44.1,24.683332999999998
ro,arpas,Arpas,33,,45.783333,24.616667
ro,arpasel,Arpasel,02,,46.733333,21.716667
ro,arpasu de jos,Arpasu de Jos,33,2733.0,45.783333,24.616667
ro,arpasu de sus,Arpasu de Sus,33,,45.733333,24.616667
ro,arpasul-de-jos,Arpasul-de-Jos,33,,45.783333,24.616667
ro,arpasul-de-sus,Arpasul-de-Sus,33,,45.733333,24.616667
ro,arpod,Arpod,02,,46.733333,21.716667
ro,arsa,Arsa,14,,43.85,28.466666999999998
ro,arsache,Arsache,42,,43.783333,25.783333
ro,arsanca,Arsanca,39,,45.0,24.233333
ro,arsele,Arsele,42,,45.45,26.3
ro,arseneasa,Arseneasa,06,,47.516667,25.366667
ro,arseneasca,Arseneasca,06,,47.516667,25.366667
ro,arseni,Arseni,19,,45.166667,23.433332999999998
ro,arsenii,Arsenii,19,,45.166667,23.433332999999998
ro,arsica,Arsica,06,,46.916667,24.5
ro,arsita,Arsita,06,,46.916667,24.5
ro,arsita,Arsita,25,,47.716667,24.433332999999998
ro,arsita,Arsita,38,,46.55,27.616667
ro,arsita,Arsita,40,,45.733333,26.833333000000003
ro,arsura,Arsura,38,1984.0,46.813333,28.022221999999996
ro,arsuri,Arsuri,12,,45.116667,22.416667
ro,arsuri,Arsuri,16,,44.733333,25.316667000000002
ro,arsuri,Arsuri,21,,45.45,23.266667
ro,arsurile,Arsurile,16,,44.733333,25.316667000000002
ro,arsurile,Arsurile,19,,45.15,23.316667000000002
ro,artanu,Artanu,26,,44.783333,23.233333
ro,artari,Artari,34,,47.75,26.366667
ro,artari,Artari,41,,44.566666999999995,26.666666999999997
ro,artaru,Artaru,19,,44.983333,23.333333
ro,arti,Arti,01,,45.766667,23.633333
ro,aruncata,Aruncata,13,,46.733333,23.966667
ro,aruncuta,Aruncuta,13,,46.733333,23.966667
ro,arva,Arva,30,,44.983333,26.15
ro,arva,Arva,40,,45.766667,26.966666999999998
ro,arva-capatanu,Arva-Capatanu,40,,45.766667,26.966666999999998
ro,arvateasca,Arvateasca,26,,43.95,24.366667
ro,arvateni,Arvateni,20,,46.266667,25.3
ro,arvatesti,Arvatesti,26,,44.566666999999995,22.916667
ro,arvatfalva,Arvatfalva,20,,46.266667,25.3
ro,asan aga,Asan Aga,35,,44.116667,25.633333
ro,asan-agar,Asan-Agar,35,,44.116667,25.633333
ro,asan,Asan,42,,44.3,26.0
ro,asarlacul,Asarlacul,21,,44.016667,27.883333
ro,asarlic,Asarlic,21,,44.016667,27.883333
ro,asau,Asau,04,7438.0,46.433333000000005,26.4
ro,asau,Asau,20,,46.316666999999995,25.9
ro,asaul,Asaul,04,,46.433333000000005,26.4
ro,aschileu dorna,Aschileu Dorna,13,,46.983333,23.483333
ro,aschileul-mare,Aschileul-Mare,13,,46.983333,23.5
ro,aschileul-mic,Aschileul-Mic,13,,46.983333,23.45
ro,aschileu mare,Aschileu Mare,13,,46.983333,23.5
ro,aschileu mic,Aschileu Mic,13,,46.983333,23.45
ro,ascilar,Ascilar,14,,43.883333,28.533333000000002
ro,ascio,Ascio,20,,46.5,25.166667
ro,ascutitele,Ascutitele,06,,47.35,25.25
ro,asinip,Asinip,01,,46.3,23.883333
ro,asinlar,Asinlar,08,,44.966667,28.316667
ro,aslanesti,Aslanesti,02,,46.3,22.75
ro,aspra,Aspra,25,,47.383333,23.716667
ro,asszodpatak,Asszodpatak,28,,46.966667,25.7
ro,astilau,Astilau,05,,47.033333,22.383333
ro,astileu,Astileu,05,3728.0,47.033333,22.383333
ro,astra,Astra,09,,45.633333,25.583333
ro,asuagiul-de-jos,Asuagiul-de-Jos,25,,47.533333,23.233333
ro,asuagiul-de-sus,Asuagiul-de-Sus,32,,47.566666999999995,23.183332999999998
ro,asuaju de jos,Asuaju de Jos,25,,47.533333,23.233333
ro,asuaju de sus,Asuaju de Sus,32,1585.0,47.566666999999995,23.183332999999998
ro,asuajul-de-jos,Asuajul-de-Jos,25,,47.533333,23.233333
ro,asuajul-de-sus,Asuajul-de-Sus,32,,47.566666999999995,23.183332999999998
ro,aszodpatak,Aszodpatak,28,,46.966667,25.7
ro,aszoirtas,Aszoirtas,05,,46.416667,22.533333
ro,ata,Ata,28,,46.816666999999995,25.9
ro,atarnati,Atarnati,11,,45.066666999999995,26.6
ro,atarnati,Atarnati,17,,44.366667,23.75
ro,atarnati,Atarnati,26,,44.216667,22.783333
ro,atarnati,Atarnati,29,,44.216667,24.183332999999998
ro,atarnati,Atarnati,35,,43.9,25.45
ro,atarnati,Atarnati,41,,44.1,26.633333
ro,atarnati,Atarnati,42,,44.666667,25.566667000000002
ro,atarnati,Atarnati,43,,44.55,25.949722
ro,atarnatii,Atarnatii,29,,44.283333,24.35
ro,atarnatii,Atarnatii,30,,45.15,26.2
ro,atea,Atea,32,,47.866667,22.783333
ro,ateas,Ateas,05,,46.916667,21.616667
ro,atel,Atel,27,3576.0,46.15,24.466667
ro,atia,Atia,20,,46.483333,25.133333
ro,atias,Atias,09,,45.633333,25.583333
ro,atid,Atid,20,2797.0,46.45,25.05
ro,atintis,Atintis,27,1606.0,46.433333000000005,24.1
ro,atintisi,Atintisi,27,,46.433333000000005,24.1
ro,atirnati,Atirnati,08,,44.85,27.95
ro,atirnati,Atirnati,11,,45.066666999999995,26.6
ro,atirnati,Atirnati,17,,44.366667,23.75
ro,atirnati,Atirnati,26,,44.216667,22.783333
ro,atirnati,Atirnati,29,,44.216667,24.183332999999998
ro,atirnati,Atirnati,30,,45.15,26.2
ro,atirnati,Atirnati,35,,43.9,25.45
ro,atirnati,Atirnati,40,,45.683333000000005,27.516666999999998
ro,atirnati,Atirnati,41,,44.1,26.633333
ro,atirnati,Atirnati,42,,44.3,24.8
ro,atirnati,Atirnati,43,,44.55,25.949722
ro,atirnati-balacesti,Atirnati-Balacesti,26,,44.5,23.366667
ro,atirnati barbosi,Atirnati Barbosi,26,,44.5,23.366667
ro,atirnati de jos,Atirnati de Jos,26,,44.466667,22.716667
ro,atirnati regie,Atirnati Regie,42,,44.666667,25.566667000000002
ro,atmagea,Atmagea,37,,44.95,28.433333
ro,atmatscha,Atmatscha,37,,44.95,28.433333
ro,atreiaparte,Atreiaparte,38,,46.85,27.233333000000002
ro,atyha,Atyha,20,,46.483333,25.133333
ro,audia,Audia,28,,47.066666999999995,26.05
ro,augustin,Augustin,15,,46.05,25.55
ro,aurei,Aurei,03,,45.133333,24.916667
ro,aurei valea ursului,Aurei Valea Ursului,03,,45.133333,24.916667
ro,aurelhaza,Aurelhaza,36,,45.672222,20.930556
ro,aurel vlaicu,Aurel Vlaicu,02,,45.916667,23.266667
ro,aurel vlaicu,Aurel Vlaicu,07,,48.0,26.916666999999997
ro,aurel vlaicu,Aurel Vlaicu,16,,46.216667,24.8
ro,auresti,Auresti,26,,44.766667,24.266667
ro,aurora,Aurora,26,,44.191389,22.939167
ro,aurora banatului,Aurora Banatului,12,,45.083333,21.85
ro,auseu,Auseu,05,2978.0,47.033333,22.5
ro,avantul,Avantul,08,,45.283333,27.55
ro,averesti,Averesti,38,,46.783333,27.983333000000002
ro,averesti de sus,Averesti de Sus,38,,46.866667,27.033333000000002
ro,averestii de jos,Averestii de Jos,38,,46.85,27.05
ro,averestii-de-sus,Averestii-de-Sus,38,,46.866667,27.033333000000002
ro,aviator alexandru juganaru,Aviator Alexandru Juganaru,38,,46.333333,27.433333
ro,avintu,Avintu,08,,45.283333,27.55
ro,avintu,Avintu,23,,47.283333,27.316667
ro,avramdancu,Avramdancu,02,,46.383333,22.783333
ro,avrameni,Avrameni,07,5490.0,48.016667,26.95
ro,avramesti,Avramesti,01,,46.466667,22.766667
ro,avramesti,Avramesti,02,,46.383333,22.8
ro,avramesti,Avramesti,20,2481.0,46.333333,25.016667
ro,avramesti,Avramesti,27,,46.483333,24.1
ro,avramesti,Avramesti,38,,46.55,27.366667
ro,avramesti,Avramesti,39,,44.833333,24.2
ro,avramesti,Avramesti,42,,45.316666999999995,26.25
ro,avram iancu,Avram Iancu,02,1806.0,46.383333,22.783333
ro,avram iancu,Avram Iancu,07,,48.066666999999995,26.933333
ro,avram jancu,Avram Jancu,02,,46.383333,22.783333
ro,avrig,Avrig,33,14032.0,45.716667,24.383333
ro,axente sever,Axente Sever,33,3960.0,46.1,24.216667
ro,axintel,Axintel,41,,44.6,26.783333000000002
ro,axintele,Axintele,41,2912.0,44.6,26.783333000000002
ro,azaclau,Azaclau,18,,45.45,28.05
ro,azaplar,Azaplar,14,,43.883333,28.366667
ro,azigia,Azigia,14,,44.283333,28.083333000000003
ro,azuga,Azuga,09,4961.0,45.45,25.55
ro,baba ana,Baba Ana,42,4234.0,44.966667,26.45
ro,baba,Baba,01,,46.5,22.95
ro,baba,Baba,25,,47.35,23.75
ro,babadag,Babadag,37,10101.0,44.9,28.716666999999998
ro,babadagh,Babadagh,37,,44.9,28.716666999999998
ro,babadau,Babadau,37,,44.9,28.716666999999998
ro,babaita,Babaita,35,6276.0,44.166667,25.383333
ro,babana,Babana,03,2809.0,44.9,24.7
ro,baba nicula,Baba Nicula,23,,47.083333,27.55
ro,baba novac,Baba Novac,32,,47.633333,22.833333
ro,babaroaga,Babaroaga,42,,44.533333,25.2
ro,babarunca,Babarunca,09,,45.616667,25.7
ro,babasesti,Babasesti,32,,47.766667,23.1
ro,babdiu,Babdiu,13,,47.116667,23.7
ro,babdiul,Babdiul,13,,47.116667,23.7
ro,babeanu,Babeanu,17,,44.266667,24.083333
ro,babele,Babele,42,,44.313889,25.751110999999998
ro,babeni,Babeni,11,,45.45,26.983333000000002
ro,babeni,Babeni,17,,44.266667,24.083333
ro,babeni,Babeni,31,2011.0,47.3,23.4
ro,babeni,Babeni,39,9350.0,44.966667,24.233333
ro,babeni-bistrita,Babeni-Bistrita,39,,44.983333,24.25
ro,babeni-oltetu,Babeni-Oltetu,26,,44.616667,23.983333
ro,babeni-oltetul,Babeni-Oltetul,26,,44.616667,23.983333
ro,babesti,Babesti,32,,47.966667,23.083333
ro,babeti,Babeti,42,,45.316666999999995,26.383333
ro,babiata,Babiata,35,,44.166667,25.383333
ro,babiceni,Babiceni,07,,47.75,27.066667
ro,babiciu,Babiciu,42,2337.0,44.033333,24.566667000000002
ro,babiciu episcopiei,Babiciu Episcopiei,42,,44.033333,24.566667000000002
ro,babiciul,Babiciul,42,,44.033333,24.566667000000002
ro,babiciul-episcopiei,Babiciul-Episcopiei,42,,44.033333,24.566667000000002
ro,babiciul-mostenesc,Babiciul-Mostenesc,42,,44.05,24.55
ro,babiciu mostenesc,Babiciu Mostenesc,42,,44.05,24.55
ro,babita,Babita,42,,45.316666999999995,26.383333
ro,babiu,Babiu,05,,46.95,23.066667000000002
ro,baboasa,Baboasa,06,,47.033333,24.183332999999998
ro,babsa,Babsa,36,,45.809722,21.785277999999998
ro,babta,Babta,31,,47.466667,22.933332999999998
ro,babucesti,Babucesti,11,,45.233333,26.6
ro,babuesti,Babuesti,39,,45.2,24.416667
ro,babusa,Babusa,38,,46.8,27.216666999999998
ro,babuta,Babuta,38,,46.616667,27.35
ro,babutiu,Babutiu,13,,46.933333000000005,23.516667
ro,bacaia,Bacaia,02,,46.016667,23.183332999999998
ro,bacainti,Bacainti,02,,45.95,23.283333
ro,bacalesti,Bacalesti,42,,44.066666999999995,24.816667000000002
ro,bacani,Bacani,38,2748.0,46.333333,27.666666999999997
ro,bacanu,Bacanu,42,,44.416667,25.816667000000002
ro,bacanul,Bacanul,42,,44.416667,25.816667000000002
ro,bacaoani,Bacaoani,38,,46.583333,27.766666999999998
ro,bacau,Bacau,04,171397.0,46.566666999999995,26.9
ro,bacau de mijloc,Bacau de Mijloc,02,,45.966667,22.1
ro,bacaul de mijloc,Bacaul de Mijloc,02,,45.966667,22.1
ro,bac cuius,Bac Cuius,21,,44.15,27.833333000000003
ro,bacea,Bacea,21,,45.95,22.666667
ro,bacea,Bacea,29,,44.4,24.633333
ro,bacea,Bacea,33,,45.916667,24.166667
ro,bacel,Bacel,15,,45.766667,25.816667000000002
ro,baceni,Baceni,11,,45.35,26.583333000000003
ro,baceni,Baceni,42,,44.433333000000005,24.7
ro,baceni ursoaia,Baceni Ursoaia,42,,44.433333000000005,24.7
ro,bacesti,Bacesti,01,,46.383333,22.933332999999998
ro,bacesti,Bacesti,03,,44.933333000000005,24.7
ro,bacesti,Bacesti,16,,45.083333,25.566667000000002
ro,bacesti,Bacesti,26,,44.75,23.683332999999998
ro,bacesti,Bacesti,38,4017.0,46.85,27.233333000000002
ro,bacesti-sat,Bacesti-Sat,38,,46.85,27.233333000000002
ro,bacesti-tirg,Bacesti-Tirg,38,,46.85,27.233333000000002
ro,bachnea,Bachnea,27,,46.366667,24.483333
ro,bachovar,Bachovar,36,,45.665,21.553055999999998
ro,bacia,Bacia,21,1772.0,45.8,23.016667
ro,bacifalau,Bacifalau,09,,45.6,25.666667
ro,baciia,Baciia,02,,46.016667,23.183332999999998
ro,bacioiu,Bacioiu,38,,46.316666999999995,27.15
ro,baciu,Baciu,09,,45.6,25.666667
ro,baciu,Baciu,13,8046.0,46.8,23.516667
ro,baciu,Baciu,26,,44.28,22.815
ro,baciu,Baciu,35,,44.333333,25.433332999999998
ro,baciu de sus,Baciu de Sus,35,,44.333333,25.433332999999998
ro,baciul,Baciul,09,,45.6,25.666667
ro,baciul,Baciul,13,,46.8,23.516667
ro,baciul,Baciul,35,,44.333333,25.433332999999998
ro,baciul-postei,Baciul-Postei,35,,44.316666999999995,25.433332999999998
ro,baciu posta,Baciu Posta,35,,44.316666999999995,25.433332999999998
ro,baciu-postii,Baciu-Postii,35,,44.316666999999995,25.433332999999998
ro,baclesti,Baclesti,38,,46.35,27.433333
ro,baclesu,Baclesu,26,2730.0,44.483333,23.133333
ro,baclesul,Baclesul,26,,44.483333,23.133333
ro,bacova,Bacova,36,,45.665,21.553055999999998
ro,bacsfalu,Bacsfalu,09,,45.6,25.666667
ro,bacstelek,Bacstelek,15,,45.766667,25.816667000000002
ro,bacu,Bacu,23,,46.95,27.433333
ro,bacu,Bacu,42,,44.481944,25.8875
ro,bacul,Bacul,23,,46.95,27.433333
ro,bacul,Bacul,42,,44.481944,25.8875
ro,baczkamadaras,Baczkamadaras,27,,46.483333,24.7
ro,badacin,Badacin,31,,47.25,22.85
ro,badai,Badai,01,,46.3,22.883333
ro,badai,Badai,02,,46.383333,22.8
ro,badarai,Badarai,03,,44.816666999999995,24.483333
ro,badarai,Badarai,23,,47.583333,27.383333
ro,badarani,Badarani,03,,44.816666999999995,24.483333
ro,badarlegiul,Badarlegiul,42,,45.416667,26.316667
ro,badea,Badea,26,,44.866667,23.883333
ro,badei,Badei,20,,46.216667,25.35
ro,badeni,Badeni,11,,45.1,26.55
ro,badeni,Badeni,13,,46.483333,23.733333
